logit_l2,ridge_alpha,probability_weight,prob_cal_window,price_cal_window
10.0,3.0,0.4,60,60
10.0,3.0,0.45,60,0
10.0,3.0,0.45,60,20
10.0,3.0,0.45,60,40
10.0,3.0,0.45,60,60
10.0,3.0,0.5,60,0
10.0,3.0,0.5,60,20
10.0,3.0,0.5,60,40
10.0,3.0,0.5,60,60
10.0,3.0,0.55,60,0
10.0,3.0,0.55,60,20
10.0,3.0,0.55,60,40
10.0,3.0,0.55,60,60
10.0,3.0,0.6,60,0
10.0,3.0,0.6,60,20
10.0,3.0,0.6,60,40
10.0,3.0,0.6,60,60
10.0,3.0,0.65,60,0
10.0,3.0,0.65,60,20
10.0,3.0,0.65,60,40
10.0,3.0,0.65,60,60
10.0,3.0,0.69,60,0
10.0,3.0,0.69,60,20
10.0,3.0,0.69,60,40
10.0,3.0,0.69,60,60
10.0,3.0,0.7,60,0
10.0,3.0,0.7,60,20
10.0,3.0,0.7,60,40
10.0,3.0,0.7,60,60
10.0,3.0,0.75,60,0
10.0,3.0,0.75,60,20
10.0,3.0,0.75,60,40
10.0,3.0,0.75,60,60
10.0,3.0,0.8,60,0
10.0,3.0,0.8,60,20
10.0,3.0,0.8,60,40
10.0,3.0,0.8,60,60
10.0,3.0,0.85,60,0
10.0,3.0,0.85,60,20
10.0,3.0,0.85,60,40
10.0,3.0,0.85,60,60
10.0,3.0,0.9,60,0
10.0,3.0,0.9,60,20
10.0,3.0,0.9,60,40
10.0,3.0,0.9,60,60
10.0,3.0,0.95,60,0
10.0,3.0,0.95,60,20
10.0,3.0,0.95,60,40
10.0,3.0,0.95,60,60
10.0,3.0,1.0,60,0
10.0,3.0,1.0,60,20
10.0,3.0,1.0,60,40
10.0,3.0,1.0,60,60
10.0,10.0,0.0,60,0
10.0,10.0,0.0,60,20
10.0,10.0,0.0,60,40
10.0,10.0,0.0,60,60
10.0,10.0,0.05,60,0
10.0,10.0,0.05,60,20
10.0,10.0,0.05,60,40
10.0,10.0,0.05,60,60
10.0,10.0,0.1,60,0
10.0,10.0,0.1,60,20
10.0,10.0,0.1,60,40
10.0,10.0,0.1,60,60
10.0,10.0,0.15,60,0
10.0,10.0,0.15,60,20
10.0,10.0,0.15,60,40
10.0,10.0,0.15,60,60
10.0,10.0,0.2,60,0
10.0,10.0,0.2,60,20
10.0,10.0,0.2,60,40
10.0,10.0,0.2,60,60
10.0,10.0,0.25,60,0
10.0,10.0,0.25,60,20
10.0,10.0,0.25,60,40
10.0,10.0,0.25,60,60
10.0,10.0,0.3,60,0
10.0,10.0,0.3,60,20
10.0,10.0,0.3,60,40
10.0,10.0,0.3,60,60
10.0,10.0,0.35,60,0
10.0,10.0,0.35,60,20
10.0,10.0,0.35,60,40
10.0,10.0,0.35,60,60
10.0,10.0,0.4,60,0
10.0,10.0,0.4,60,20
10.0,10.0,0.4,60,40
10.0,10.0,0.4,60,60
10.0,10.0,0.45,60,0
10.0,10.0,0.45,60,20
10.0,10.0,0.45,60,40
10.0,10.0,0.45,60,60
10.0,10.0,0.5,60,0
10.0,10.0,0.5,60,20
10.0,10.0,0.5,60,40
10.0,10.0,0.5,60,60
10.0,10.0,0.55,60,0
10.0,10.0,0.55,60,20
10.0,10.0,0.55,60,40
10.0,10.0,0.55,60,60
10.0,10.0,0.6,60,0
10.0,10.0,0.6,60,20
10.0,10.0,0.6,60,40
10.0,10.0,0.6,60,60
10.0,10.0,0.65,60,0
10.0,10.0,0.65,60,20
10.0,10.0,0.65,60,40
10.0,10.0,0.65,60,60
10.0,10.0,0.69,60,0
10.0,10.0,0.69,60,20
10.0,10.0,0.69,60,40
10.0,10.0,0.69,60,60
10.0,10.0,0.7,60,0
10.0,10.0,0.7,60,20
10.0,10.0,0.7,60,40
10.0,10.0,0.7,60,60
10.0,10.0,0.75,60,0
10.0,10.0,0.75,60,20
10.0,10.0,0.75,60,40
10.0,10.0,0.75,60,60
10.0,10.0,0.8,60,0
10.0,10.0,0.8,60,20
10.0,10.0,0.8,60,40
10.0,10.0,0.8,60,60
10.0,10.0,0.85,60,0
10.0,10.0,0.85,60,20
10.0,10.0,0.85,60,40
10.0,10.0,0.85,60,60
10.0,10.0,0.9,60,0
10.0,10.0,0.9,60,20
10.0,10.0,0.9,60,40
10.0,10.0,0.9,60,60
10.0,10.0,0.95,60,0
10.0,10.0,0.95,60,20
10.0,10.0,0.95,60,40
10.0,10.0,0.95,60,60
10.0,10.0,1.0,60,0
10.0,10.0,1.0,60,20
10.0,10.0,1.0,60,40
10.0,10.0,1.0,60,60
10.0,30.0,0.0,60,0
10.0,30.0,0.0,60,20
10.0,30.0,0.0,60,40
10.0,30.0,0.0,60,60
10.0,30.0,0.05,60,0
10.0,30.0,0.05,60,20
10.0,30.0,0.05,60,40
10.0,30.0,0.05,60,60
10.0,30.0,0.1,60,0
10.0,30.0,0.1,60,20
10.0,30.0,0.1,60,40
10.0,30.0,0.1,60,60
10.0,30.0,0.15,60,0
10.0,30.0,0.15,60,20
10.0,30.0,0.15,60,40
10.0,30.0,0.15,60,60
10.0,30.0,0.2,60,0
10.0,30.0,0.2,60,20
10.0,30.0,0.2,60,40
10.0,30.0,0.2,60,60
10.0,30.0,0.25,60,0
10.0,30.0,0.25,60,20
10.0,30.0,0.25,60,40
10.0,30.0,0.25,60,60
10.0,30.0,0.3,60,0
10.0,30.0,0.3,60,20
10.0,30.0,0.3,60,40
10.0,30.0,0.3,60,60
10.0,30.0,0.35,60,0
10.0,30.0,0.35,60,20
10.0,30.0,0.35,60,40
10.0,30.0,0.35,60,60
10.0,30.0,0.4,60,0
10.0,30.0,0.4,60,20
10.0,30.0,0.4,60,40
10.0,30.0,0.4,60,60
10.0,30.0,0.45,60,0
10.0,30.0,0.45,60,20
10.0,30.0,0.45,60,40
10.0,30.0,0.45,60,60
10.0,30.0,0.5,60,0
10.0,30.0,0.5,60,20
10.0,30.0,0.5,60,40
10.0,30.0,0.5,60,60
10.0,30.0,0.55,60,0
10.0,30.0,0.55,60,20
10.0,30.0,0.55,60,40
10.0,30.0,0.55,60,60
10.0,30.0,0.6,60,0
10.0,30.0,0.6,60,20
10.0,30.0,0.6,60,40
10.0,30.0,0.6,60,60
10.0,30.0,0.65,60,0
10.0,30.0,0.65,60,20
10.0,30.0,0.65,60,40
10.0,30.0,0.65,60,60
10.0,30.0,0.69,60,0
10.0,30.0,0.69,60,20
10.0,30.0,0.69,60,40
10.0,30.0,0.69,60,60
10.0,30.0,0.7,60,0
10.0,30.0,0.7,60,20
10.0,30.0,0.7,60,40
10.0,30.0,0.7,60,60
10.0,30.0,0.75,60,0
10.0,30.0,0.75,60,20
10.0,30.0,0.75,60,40
10.0,30.0,0.75,60,60
10.0,30.0,0.8,60,0
10.0,30.0,0.8,60,20
10.0,30.0,0.8,60,40
10.0,30.0,0.8,60,60
10.0,30.0,0.85,60,0
10.0,30.0,0.85,60,20
10.0,30.0,0.85,60,40
10.0,30.0,0.85,60,60
10.0,30.0,0.9,60,0
10.0,30.0,0.9,60,20
10.0,30.0,0.9,60,40
10.0,30.0,0.9,60,60
10.0,30.0,0.95,60,0
10.0,30.0,0.95,60,20
10.0,30.0,0.95,60,40
10.0,30.0,0.95,60,60
10.0,30.0,1.0,60,0
10.0,30.0,1.0,60,20
10.0,30.0,1.0,60,40
10.0,30.0,1.0,60,60
10.0,100.0,0.0,60,0
10.0,100.0,0.0,60,20
10.0,100.0,0.0,60,40
10.0,100.0,0.0,60,60
10.0,100.0,0.05,60,0
10.0,100.0,0.05,60,20
10.0,100.0,0.05,60,40
10.0,100.0,0.05,60,60
10.0,100.0,0.1,60,0
10.0,100.0,0.1,60,20
10.0,100.0,0.1,60,40
10.0,100.0,0.1,60,60
10.0,100.0,0.15,60,0
10.0,100.0,0.15,60,20
10.0,100.0,0.15,60,40
10.0,100.0,0.15,60,60
10.0,100.0,0.2,60,0
10.0,100.0,0.2,60,20
10.0,100.0,0.2,60,40
10.0,100.0,0.2,60,60
10.0,100.0,0.25,60,0
10.0,100.0,0.25,60,20
10.0,100.0,0.25,60,40
10.0,100.0,0.25,60,60
10.0,100.0,0.3,60,0
10.0,100.0,0.3,60,20
10.0,100.0,0.3,60,40
10.0,100.0,0.3,60,60
10.0,100.0,0.35,60,0
10.0,100.0,0.35,60,20
10.0,100.0,0.35,60,40
10.0,100.0,0.35,60,60
10.0,100.0,0.4,60,0
10.0,100.0,0.4,60,20
10.0,100.0,0.4,60,40
10.0,100.0,0.4,60,60
10.0,100.0,0.45,60,0
10.0,100.0,0.45,60,20
10.0,100.0,0.45,60,40
10.0,100.0,0.45,60,60
10.0,100.0,0.5,60,0
10.0,100.0,0.5,60,20
10.0,100.0,0.5,60,40
10.0,100.0,0.5,60,60
10.0,100.0,0.55,60,0
10.0,100.0,0.55,60,20
10.0,100.0,0.55,60,40
10.0,100.0,0.55,60,60
10.0,100.0,0.6,60,0
10.0,100.0,0.6,60,20
10.0,100.0,0.6,60,40
10.0,100.0,0.6,60,60
10.0,100.0,0.65,60,0
10.0,100.0,0.65,60,20
10.0,100.0,0.65,60,40
10.0,100.0,0.65,60,60
10.0,100.0,0.69,60,0
10.0,100.0,0.69,60,20
10.0,100.0,0.69,60,40
10.0,100.0,0.69,60,60
10.0,100.0,0.7,60,0
10.0,100.0,0.7,60,20
10.0,100.0,0.7,60,40
10.0,100.0,0.7,60,60
10.0,100.0,0.75,60,0
10.0,100.0,0.75,60,20
10.0,100.0,0.75,60,40
10.0,100.0,0.75,60,60
10.0,100.0,0.8,60,0
10.0,100.0,0.8,60,20
10.0,100.0,0.8,60,40
10.0,100.0,0.8,60,60
10.0,100.0,0.85,60,0
10.0,100.0,0.85,60,20
10.0,100.0,0.85,60,40
10.0,100.0,0.85,60,60
10.0,100.0,0.9,60,0
10.0,100.0,0.9,60,20
10.0,100.0,0.9,60,40
10.0,100.0,0.9,60,60
10.0,100.0,0.95,60,0
10.0,100.0,0.95,60,20
10.0,100.0,0.95,60,40
10.0,100.0,0.95,60,60
10.0,100.0,1.0,60,0
10.0,100.0,1.0,60,20
10.0,100.0,1.0,60,40
10.0,100.0,1.0,60,60
30.0,0.1,0.0,0,0
30.0,0.1,0.0,0,20
30.0,0.1,0.0,0,40
30.0,0.1,0.0,0,60
30.0,0.1,0.05,0,0
30.0,0.1,0.05,0,20
30.0,0.1,0.05,0,40
30.0,0.1,0.05,0,60
30.0,0.1,0.1,0,0
30.0,0.1,0.1,0,20
30.0,0.1,0.1,0,40
30.0,0.1,0.1,0,60
30.0,0.1,0.15,0,0
30.0,0.1,0.15,0,20
30.0,0.1,0.15,0,40
30.0,0.1,0.15,0,60
30.0,0.1,0.2,0,0
30.0,0.1,0.2,0,20
30.0,0.1,0.2,0,40
30.0,0.1,0.2,0,60
30.0,0.1,0.25,0,0
30.0,0.1,0.25,0,20
30.0,0.1,0.25,0,40
30.0,0.1,0.25,0,60
30.0,0.1,0.3,0,0
30.0,0.1,0.3,0,20
30.0,0.1,0.3,0,40
30.0,0.1,0.3,0,60
30.0,0.1,0.35,0,0
30.0,0.1,0.35,0,20
30.0,0.1,0.35,0,40
30.0,0.1,0.35,0,60
30.0,0.1,0.4,0,0
30.0,0.1,0.4,0,20
30.0,0.1,0.4,0,40
30.0,0.1,0.4,0,60
30.0,0.1,0.45,0,0
30.0,0.1,0.45,0,20
30.0,0.1,0.45,0,40
30.0,0.1,0.45,0,60
30.0,0.1,0.5,0,0
30.0,0.1,0.5,0,20
30.0,0.1,0.5,0,40
30.0,0.1,0.5,0,60
30.0,0.1,0.55,0,0
30.0,0.1,0.55,0,20
30.0,0.1,0.55,0,40
30.0,0.1,0.55,0,60
30.0,0.1,0.6,0,0
30.0,0.1,0.6,0,20
30.0,0.1,0.6,0,40
30.0,0.1,0.6,0,60
30.0,0.1,0.65,0,0
30.0,0.1,0.65,0,20
30.0,0.1,0.65,0,40
30.0,0.1,0.65,0,60
30.0,0.1,0.69,0,0
30.0,0.1,0.69,0,20
30.0,0.1,0.69,0,40
30.0,0.1,0.69,0,60
30.0,0.1,0.7,0,0
30.0,0.1,0.7,0,20
30.0,0.1,0.7,0,40
30.0,0.1,0.7,0,60
30.0,0.1,0.75,0,0
30.0,0.1,0.75,0,20
30.0,0.1,0.75,0,40
30.0,0.1,0.75,0,60
30.0,0.1,0.8,0,0
30.0,0.1,0.8,0,20
30.0,0.1,0.8,0,40
30.0,0.1,0.8,0,60
30.0,0.1,0.85,0,0
30.0,0.1,0.85,0,20
30.0,0.1,0.85,0,40
30.0,0.1,0.85,0,60
30.0,0.1,0.9,0,0
30.0,0.1,0.9,0,20
30.0,0.1,0.9,0,40
30.0,0.1,0.9,0,60
30.0,0.1,0.95,0,0
30.0,0.1,0.95,0,20
30.0,0.1,0.95,0,40
30.0,0.1,0.95,0,60
30.0,0.1,1.0,0,0
30.0,0.1,1.0,0,20
30.0,0.1,1.0,0,40
30.0,0.1,1.0,0,60
30.0,1.0,0.0,0,0
30.0,1.0,0.0,0,20
30.0,1.0,0.0,0,40
30.0,1.0,0.0,0,60
30.0,1.0,0.05,0,0
30.0,1.0,0.05,0,20
30.0,1.0,0.05,0,40
30.0,1.0,0.05,0,60
30.0,1.0,0.1,0,0
30.0,1.0,0.1,0,20
30.0,1.0,0.1,0,40
30.0,1.0,0.1,0,60
30.0,1.0,0.15,0,0
30.0,1.0,0.15,0,20
30.0,1.0,0.15,0,40
30.0,1.0,0.15,0,60
30.0,1.0,0.2,0,0
30.0,1.0,0.2,0,20
30.0,1.0,0.2,0,40
30.0,1.0,0.2,0,60
30.0,1.0,0.25,0,0
30.0,1.0,0.25,0,20
30.0,1.0,0.25,0,40
30.0,1.0,0.25,0,60
30.0,1.0,0.3,0,0
30.0,1.0,0.3,0,20
30.0,1.0,0.3,0,40
30.0,1.0,0.3,0,60
30.0,1.0,0.35,0,0
30.0,1.0,0.35,0,20
30.0,1.0,0.35,0,40
30.0,1.0,0.35,0,60
30.0,1.0,0.4,0,0
30.0,1.0,0.4,0,20
30.0,1.0,0.4,0,40
30.0,1.0,0.4,0,60
30.0,1.0,0.45,0,0
30.0,1.0,0.45,0,20
30.0,1.0,0.45,0,40
30.0,1.0,0.45,0,60
30.0,1.0,0.5,0,0
30.0,1.0,0.5,0,20
30.0,1.0,0.5,0,40
30.0,1.0,0.5,0,60
30.0,1.0,0.55,0,0
30.0,1.0,0.55,0,20
30.0,1.0,0.55,0,40
30.0,1.0,0.55,0,60
30.0,1.0,0.6,0,0
30.0,1.0,0.6,0,20
30.0,1.0,0.6,0,40
30.0,1.0,0.6,0,60
30.0,1.0,0.65,0,0
30.0,1.0,0.65,0,20
30.0,1.0,0.65,0,40
30.0,1.0,0.65,0,60
30.0,1.0,0.69,0,0
30.0,1.0,0.69,0,20
30.0,1.0,0.69,0,40
30.0,1.0,0.69,0,60
30.0,1.0,0.7,0,0
30.0,1.0,0.7,0,20
30.0,1.0,0.7,0,40
30.0,1.0,0.7,0,60
30.0,1.0,0.75,0,0
30.0,1.0,0.75,0,20
30.0,1.0,0.75,0,40
30.0,1.0,0.75,0,60
30.0,1.0,0.8,0,0
30.0,1.0,0.8,0,20
30.0,1.0,0.8,0,40
30.0,1.0,0.8,0,60
30.0,1.0,0.85,0,0
30.0,1.0,0.85,0,20
30.0,1.0,0.85,0,40
30.0,1.0,0.85,0,60
30.0,1.0,0.9,0,0
30.0,1.0,0.9,0,20
30.0,1.0,0.9,0,40
30.0,1.0,0.9,0,60
30.0,1.0,0.95,0,0
30.0,1.0,0.95,0,20
30.0,1.0,0.95,0,40
30.0,1.0,0.95,0,60
30.0,1.0,1.0,0,0
30.0,1.0,1.0,0,20
30.0,1.0,1.0,0,40
30.0,1.0,1.0,0,60
30.0,3.0,0.0,0,0
30.0,3.0,0.0,0,20
30.0,3.0,0.0,0,40
30.0,3.0,0.0,0,60
30.0,3.0,0.05,0,0
30.0,3.0,0.05,0,20
30.0,3.0,0.05,0,40
30.0,3.0,0.05,0,60
30.0,3.0,0.1,0,0
30.0,3.0,0.1,0,20
30.0,3.0,0.1,0,40
30.0,3.0,0.1,0,60
30.0,3.0,0.15,0,0
30.0,3.0,0.15,0,20
30.0,3.0,0.15,0,40
30.0,3.0,0.15,0,60
30.0,3.0,0.2,0,0
30.0,3.0,0.2,0,20
30.0,3.0,0.2,0,40
30.0,3.0,0.2,0,60
30.0,3.0,0.25,0,0
30.0,3.0,0.25,0,20
30.0,3.0,0.25,0,40
30.0,3.0,0.25,0,60
30.0,3.0,0.3,0,0
30.0,3.0,0.3,0,20
30.0,3.0,0.3,0,40
30.0,3.0,0.3,0,60
30.0,3.0,0.35,0,0
30.0,3.0,0.35,0,20
30.0,3.0,0.35,0,40
30.0,3.0,0.35,0,60
30.0,3.0,0.4,0,0
30.0,3.0,0.4,0,20
30.0,3.0,0.4,0,40
30.0,3.0,0.4,0,60
30.0,3.0,0.45,0,0
30.0,3.0,0.45,0,20
30.0,3.0,0.45,0,40
30.0,3.0,0.45,0,60
30.0,3.0,0.5,0,0
30.0,3.0,0.5,0,20
30.0,3.0,0.5,0,40
30.0,3.0,0.5,0,60
30.0,3.0,0.55,0,0
30.0,3.0,0.55,0,20
30.0,3.0,0.55,0,40
30.0,3.0,0.55,0,60
30.0,3.0,0.6,0,0
30.0,3.0,0.6,0,20
30.0,3.0,0.6,0,40
30.0,3.0,0.6,0,60
30.0,3.0,0.65,0,0
30.0,3.0,0.65,0,20
30.0,3.0,0.65,0,40
30.0,3.0,0.65,0,60
30.0,3.0,0.69,0,0
30.0,3.0,0.69,0,20
30.0,3.0,0.69,0,40
30.0,3.0,0.69,0,60
30.0,3.0,0.7,0,0
30.0,3.0,0.7,0,20
30.0,3.0,0.7,0,40
30.0,3.0,0.7,0,60
30.0,3.0,0.75,0,0
30.0,3.0,0.75,0,20
30.0,3.0,0.75,0,40
30.0,3.0,0.75,0,60
30.0,3.0,0.8,0,0
30.0,3.0,0.8,0,20
30.0,3.0,0.8,0,40
30.0,3.0,0.8,0,60
30.0,3.0,0.85,0,0
30.0,3.0,0.85,0,20
30.0,3.0,0.85,0,40
30.0,3.0,0.85,0,60
30.0,3.0,0.9,0,0
30.0,3.0,0.9,0,20
30.0,3.0,0.9,0,40
30.0,3.0,0.9,0,60
30.0,3.0,0.95,0,0
30.0,3.0,0.95,0,20
30.0,3.0,0.95,0,40
30.0,3.0,0.95,0,60
30.0,3.0,1.0,0,0
30.0,3.0,1.0,0,20
30.0,3.0,1.0,0,40
30.0,3.0,1.0,0,60
30.0,10.0,0.0,0,0
30.0,10.0,0.0,0,20
30.0,10.0,0.0,0,40
30.0,10.0,0.0,0,60
30.0,10.0,0.05,0,0
30.0,10.0,0.05,0,20
30.0,10.0,0.05,0,40
30.0,10.0,0.05,0,60
30.0,10.0,0.1,0,0
30.0,10.0,0.1,0,20
30.0,10.0,0.1,0,40
30.0,10.0,0.1,0,60
30.0,10.0,0.15,0,0
30.0,10.0,0.15,0,20
30.0,10.0,0.15,0,40
30.0,10.0,0.15,0,60
30.0,10.0,0.2,0,0
30.0,10.0,0.2,0,20
30.0,10.0,0.2,0,40
30.0,10.0,0.2,0,60
30.0,10.0,0.25,0,0
30.0,10.0,0.25,0,20
30.0,10.0,0.25,0,40
30.0,10.0,0.25,0,60
30.0,10.0,0.3,0,0
30.0,10.0,0.3,0,20
30.0,10.0,0.3,0,40
30.0,10.0,0.3,0,60
30.0,10.0,0.35,0,0
30.0,10.0,0.35,0,20
30.0,10.0,0.35,0,40
30.0,10.0,0.35,0,60
30.0,10.0,0.4,0,0
30.0,10.0,0.4,0,20
30.0,10.0,0.4,0,40
30.0,10.0,0.4,0,60
30.0,10.0,0.45,0,0
30.0,10.0,0.45,0,20
30.0,10.0,0.45,0,40
30.0,10.0,0.45,0,60
30.0,10.0,0.5,0,0
30.0,10.0,0.5,0,20
30.0,10.0,0.5,0,40
30.0,10.0,0.5,0,60
30.0,10.0,0.55,0,0
30.0,10.0,0.55,0,20
30.0,10.0,0.55,0,40
30.0,10.0,0.55,0,60
30.0,10.0,0.6,0,0
30.0,10.0,0.6,0,20
30.0,10.0,0.6,0,40
30.0,10.0,0.6,0,60
30.0,10.0,0.65,0,0
30.0,10.0,0.65,0,20
30.0,10.0,0.65,0,40
30.0,10.0,0.65,0,60
30.0,10.0,0.69,0,0
30.0,10.0,0.69,0,20
30.0,10.0,0.69,0,40
30.0,10.0,0.69,0,60
30.0,10.0,0.7,0,0
30.0,10.0,0.7,0,20
30.0,10.0,0.7,0,40
30.0,10.0,0.7,0,60
30.0,10.0,0.75,0,0
30.0,10.0,0.75,0,20
30.0,10.0,0.75,0,40
30.0,10.0,0.75,0,60
30.0,10.0,0.8,0,0
30.0,10.0,0.8,0,20
30.0,10.0,0.8,0,40
30.0,10.0,0.8,0,60
30.0,10.0,0.85,0,0
30.0,10.0,0.85,0,20
30.0,10.0,0.85,0,40
30.0,10.0,0.85,0,60
30.0,10.0,0.9,0,0
30.0,10.0,0.9,0,20
30.0,10.0,0.9,0,40
30.0,10.0,0.9,0,60
30.0,10.0,0.95,0,0
30.0,10.0,0.95,0,20
30.0,10.0,0.95,0,40
30.0,10.0,0.95,0,60
30.0,10.0,1.0,0,0
30.0,10.0,1.0,0,20
30.0,10.0,1.0,0,40
30.0,10.0,1.0,0,60
30.0,30.0,0.0,0,0
30.0,30.0,0.0,0,20
30.0,30.0,0.0,0,40
30.0,30.0,0.0,0,60
30.0,30.0,0.05,0,0
30.0,30.0,0.05,0,20
30.0,30.0,0.05,0,40
30.0,30.0,0.05,0,60
30.0,30.0,0.1,0,0
30.0,30.0,0.1,0,20
30.0,30.0,0.1,0,40
30.0,30.0,0.1,0,60
30.0,30.0,0.15,0,0
30.0,30.0,0.15,0,20
30.0,30.0,0.15,0,40
30.0,30.0,0.15,0,60
30.0,30.0,0.2,0,0
30.0,30.0,0.2,0,20
30.0,30.0,0.2,0,40
30.0,30.0,0.2,0,60
30.0,30.0,0.25,0,0
30.0,30.0,0.25,0,20
30.0,30.0,0.25,0,40
30.0,30.0,0.25,0,60
30.0,30.0,0.3,0,0
30.0,30.0,0.3,0,20
30.0,30.0,0.3,0,40
30.0,30.0,0.3,0,60
30.0,30.0,0.35,0,0
30.0,30.0,0.35,0,20
30.0,30.0,0.35,0,40
30.0,30.0,0.35,0,60
30.0,30.0,0.4,0,0
30.0,30.0,0.4,0,20
30.0,30.0,0.4,0,40
30.0,30.0,0.4,0,60
30.0,30.0,0.45,0,0
30.0,30.0,0.45,0,20
30.0,30.0,0.45,0,40
30.0,30.0,0.45,0,60
30.0,30.0,0.5,0,0
30.0,30.0,0.5,0,20
30.0,30.0,0.5,0,40
30.0,30.0,0.5,0,60
30.0,30.0,0.55,0,0
30.0,30.0,0.55,0,20
30.0,30.0,0.55,0,40
30.0,30.0,0.55,0,60
30.0,30.0,0.6,0,0
30.0,30.0,0.6,0,20
30.0,30.0,0.6,0,40
30.0,30.0,0.6,0,60
30.0,30.0,0.65,0,0
30.0,30.0,0.65,0,20
30.0,30.0,0.65,0,40
30.0,30.0,0.65,0,60
30.0,30.0,0.69,0,0
30.0,30.0,0.69,0,20
30.0,30.0,0.69,0,40
30.0,30.0,0.69,0,60
30.0,30.0,0.7,0,0
30.0,30.0,0.7,0,20
30.0,30.0,0.7,0,40
30.0,30.0,0.7,0,60
30.0,30.0,0.75,0,0
30.0,30.0,0.75,0,20
30.0,30.0,0.75,0,40
30.0,30.0,0.75,0,60
30.0,30.0,0.8,0,0
30.0,30.0,0.8,0,20
30.0,30.0,0.8,0,40
30.0,30.0,0.8,0,60
30.0,30.0,0.85,0,0
30.0,30.0,0.85,0,20
30.0,30.0,0.85,0,40
30.0,30.0,0.85,0,60
30.0,30.0,0.9,0,0
30.0,30.0,0.9,0,20
30.0,30.0,0.9,0,40
30.0,30.0,0.9,0,60
30.0,30.0,0.95,0,0
30.0,30.0,0.95,0,20
30.0,30.0,0.95,0,40
30.0,30.0,0.95,0,60
30.0,30.0,1.0,0,0
30.0,30.0,1.0,0,20
30.0,30.0,1.0,0,40
30.0,30.0,1.0,0,60
30.0,100.0,0.0,0,0
30.0,100.0,0.0,0,20
30.0,100.0,0.0,0,40
30.0,100.0,0.0,0,60
30.0,100.0,0.05,0,0
30.0,100.0,0.05,0,20
30.0,100.0,0.05,0,40
30.0,100.0,0.05,0,60
30.0,100.0,0.1,0,0
30.0,100.0,0.1,0,20
30.0,100.0,0.1,0,40
30.0,100.0,0.1,0,60
30.0,100.0,0.15,0,0
30.0,100.0,0.15,0,20
30.0,100.0,0.15,0,40
30.0,100.0,0.15,0,60
30.0,100.0,0.2,0,0
30.0,100.0,0.2,0,20
30.0,100.0,0.2,0,40
30.0,100.0,0.2,0,60
30.0,100.0,0.25,0,0
30.0,100.0,0.25,0,20
30.0,100.0,0.25,0,40
30.0,100.0,0.25,0,60
30.0,100.0,0.3,0,0
30.0,100.0,0.3,0,20
30.0,100.0,0.3,0,40
30.0,100.0,0.3,0,60
30.0,100.0,0.35,0,0
30.0,100.0,0.35,0,20
30.0,100.0,0.35,0,40
30.0,100.0,0.35,0,60
30.0,100.0,0.4,0,0
30.0,100.0,0.4,0,20
30.0,100.0,0.4,0,40
30.0,100.0,0.4,0,60
30.0,100.0,0.45,0,0
30.0,100.0,0.45,0,20
30.0,100.0,0.45,0,40
30.0,100.0,0.45,0,60
30.0,100.0,0.5,0,0
30.0,100.0,0.5,0,20
30.0,100.0,0.5,0,40
30.0,100.0,0.5,0,60
30.0,100.0,0.55,0,0
30.0,100.0,0.55,0,20
30.0,100.0,0.55,0,40
30.0,100.0,0.55,0,60
30.0,100.0,0.6,0,0
30.0,100.0,0.6,0,20
30.0,100.0,0.6,0,40
30.0,100.0,0.6,0,60
30.0,100.0,0.65,0,0
30.0,100.0,0.65,0,20
30.0,100.0,0.65,0,40
30.0,100.0,0.65,0,60
30.0,100.0,0.69,0,0
30.0,100.0,0.69,0,20
30.0,100.0,0.69,0,40
30.0,100.0,0.69,0,60
30.0,100.0,0.7,0,0
30.0,100.0,0.7,0,20
30.0,100.0,0.7,0,40
30.0,100.0,0.7,0,60
30.0,100.0,0.75,0,0
30.0,100.0,0.75,0,20
30.0,100.0,0.75,0,40
30.0,100.0,0.75,0,60
30.0,100.0,0.8,0,0
30.0,100.0,0.8,0,20
30.0,100.0,0.8,0,40
30.0,100.0,0.8,0,60
30.0,100.0,0.85,0,0
30.0,100.0,0.85,0,20
30.0,100.0,0.85,0,40
30.0,100.0,0.85,0,60
30.0,100.0,0.9,0,0
30.0,100.0,0.9,0,20
30.0,100.0,0.9,0,40
30.0,100.0,0.9,0,60
30.0,100.0,0.95,0,0
30.0,100.0,0.95,0,20
30.0,100.0,0.95,0,40
30.0,100.0,0.95,0,60
30.0,100.0,1.0,0,0
30.0,100.0,1.0,0,20
30.0,100.0,1.0,0,40
30.0,100.0,1.0,0,60
30.0,0.1,0.0,20,0
30.0,0.1,0.0,20,20
30.0,0.1,0.0,20,40
30.0,0.1,0.0,20,60
30.0,0.1,0.05,20,0
30.0,0.1,0.05,20,20
30.0,0.1,0.05,20,40
30.0,0.1,0.05,20,60
30.0,0.1,0.1,20,0
30.0,0.1,0.1,20,20
30.0,0.1,0.1,20,40
30.0,0.1,0.1,20,60
30.0,0.1,0.15,20,0
30.0,0.1,0.15,20,20
30.0,0.1,0.15,20,40
30.0,0.1,0.15,20,60
30.0,0.1,0.2,20,0
30.0,0.1,0.2,20,20
30.0,0.1,0.2,20,40
30.0,0.1,0.2,20,60
30.0,0.1,0.25,20,0
30.0,0.1,0.25,20,20
30.0,0.1,0.25,20,40
30.0,0.1,0.25,20,60
30.0,0.1,0.3,20,0
30.0,0.1,0.3,20,20
30.0,0.1,0.3,20,40
