转债代码,转债名称,上市日期,预测信息日,实际上市收盘价,上市前一日平价,发行规模亿元,正股市值亿元,正股20日波动率,债项评级,申万行业,板块,余额组,市值组,评级组,模型合理价值,规则映射后预测价,规则调整额,预测触及上限,实际触及上限,预测区间下限_80pct,预测区间上限_80pct,区间覆盖,有效分组数,全市场样本数_1日,全市场训练RMSE_1日,年份,平价分组,自动同类样本数,自动同类平均得分,自动同类平均相关系数,自动同类同行业占比,自动同类券,同类残差收益5日_pct,同类残差收益10日_pct,同类溢价变化5日_pct,同类正股超额5日_pct,同类高热度占比,目标正股5日收益_pct,目标正股20日收益_pct,基础预测价,基础预测误差,实际触及157.30,近期20只新券触顶率,近期40只新券触顶率,近期20只基础MAE,距涨幅上限空间,连续题材修正额,连续题材修正预测价,极端状态概率,极端状态修正额,自动题材修正预测价,是否启动极端修正,tmp,动态相似新券触顶率,动态相似新券预测价,组合保护预测价,网上中签率,原股东配售金额元,原股东配售率,ln发行规模,中签热度,相似概率logit,实际触顶
123192.SZ,科思转债,2023-05-11,2023-05-10,157.298,126.53215161229492,7.249178,113.61372,81.489836256083,AA-,美容护理,消费,3-10,50-300,AA/AA-,151.61770495410326,151.61770495410326,0.0,False,True,143.12129819412607,157.3,True,6.0,399.0,7.131833870582437,2023.0,>=120,7.0,0.4068186421328582,0.3939771138821637,0.2857142857142857,水羊转债、珀莱转债、友发转债、大禹转债、大元转债、科沃转债、亚康转债,1.0324217134656504,-0.2236831857582685,3.581875581386001,1.6949653386466423,0.2857142857142857,0.2090800477897225,25.67896609852032,151.61770495410326,-5.680295045896742,True,0.0,0.1,4.116499833250353,5.682295045896751,-3.68313866978721,147.93456628431605,0.4601594232218577,0.0,151.61770495410326,False,152.8466542066525,0.1362515692040429,152.1983711666161,147.93456628431605,0.001083763,612185500.0,,1.9808880831283187,6.827316034555077,-1.8467786077752457,True
113670.SH,金23转债,2023-05-16,2023-05-15,121.358,84.33156431640131,7.7,51.4755215234,51.034182185569,AA,轻工制造,制造,3-10,50-300,AA/AA-,120.21337944728693,120.21337944728693,0.0,False,False,111.71697268730972,128.7097862072641,True,6.0,406.0,7.362089516952676,2023.0,80-90,7.0,0.6993928138203189,0.5032977947644867,1.0,欧22转债、江山转债、未来转债、蒙娜转债、松霖转债、海顺转债、好客转债,-1.477530802446275,0.1714431463402863,-2.0976386520330053,0.9170249853317712,0.1428571428571428,-1.0379596678529055,-15.411913814955655,120.21337944728693,-1.1446205527130786,False,0.05,0.125,4.097718515100788,37.086620552713086,2.9189382563281296,123.13231770361506,0.0078592995554841,0.0,120.21337944728693,False,122.2781731056268,0.0232589556732344,120.86032649491614,123.13231770361506,0.0006082031,703928000.0,,2.0412203288596382,7.405001685726436,-3.737531316930885,False
118034.SH,晶能转债,2023-05-19,2023-05-18,119.505,88.39738941261784,100.0,1219.0,44.753342952466,AA+,电力设备,制造,50+,300+,AAA/AA+,119.78533462668751,119.78533462668751,0.0,False,False,111.28892786671032,128.2817413866647,True,6.0,408.0,6.484422419758661,2023.0,80-90,7.0,0.8055709725808653,0.7411691234789338,1.0,天23转债、金盘转债、道氏转02、杭电转债、天赐转债、通22转债、隆22转债,-0.4550227768745358,-0.7531450263868703,-0.7631778380239993,0.5380476556495095,0.0,4.366438356164393,-9.435364041604766,119.78533462668751,0.2803346266875195,False,0.05,0.125,4.015395111574084,37.514665373312496,2.945852156020162,122.73118678270768,6.305116760146985e-16,0.0,119.78533462668751,False,120.4970268941682,0.0360972848250335,120.80096779750971,122.73118678270768,0.0106534059,8896612000.0,,4.605170185988092,4.541875635135822,-3.2847727217424274,False
123196.SZ,正元转02,2023-05-19,2023-05-18,130.0,86.69710806697107,3.5073,39.9756825792,58.566490599642,A+,计算机,科技,3-10,0-50,A+/A,122.63043042951632,122.63043042951632,0.0,False,False,114.13402366953912,131.1268371894935,True,6.0,408.0,6.484422419758661,2023.0,80-90,7.0,0.7948844057860073,0.6838135713549848,1.0,科蓝转债、山石转债、丝路转债、恒锋转债、思创转债、银信转债、多伦转债,-0.437064843765155,-1.1696566864712643,-0.731080472567001,-1.6605913325232868,0.1428571428571428,-2.4323398424117904,-9.270468302007009,122.63043042951632,-7.369569570483677,False,0.05,0.1,3.906239323955144,34.66956957048369,2.453937725144905,125.08436815466123,0.045181415998306,0.0,122.63043042951632,False,128.5994450628885,0.0781163512465365,124.66162563511692,125.08436815466123,0.000688977,280503200.0,,1.2548465106987459,7.280302669220425,-2.4682196232987614,False
127085.SZ,韵达转债,2023-05-23,2023-05-22,126.8,100.65843621399178,24.5,354.94682605,30.376198621566,AA+,交通运输,周期,20-50,300+,AAA/AA+,127.51624395441812,127.51624395441812,0.0,False,False,119.01983719444092,136.0126507143953,True,6.0,413.0,6.56813613840784,2023.0,100-110,7.0,0.5845106545313496,0.4576961110822427,0.7142857142857143,宏川转债、长久转债、晶科转债、嘉诚转债、南航转债、北港转债、兴发转债,0.2613726809150945,-0.1040239049347802,1.098512773308002,-1.252599815881883,0.1428571428571428,2.086811352253748,0.4930156121610629,127.51624395441812,0.7162439544181183,False,0.05,0.1,4.004176012174662,29.783756045581896,1.1889038669676824,128.7051478213858,1.0770182995947622e-05,0.0,127.51624395441812,False,127.94964714114134,0.0296597106040173,128.17877714317757,128.7051478213858,0.0034997486,2082855500.0,,3.1986731175506815,5.655064141637993,-3.487857244238133,False
123197.SZ,光力转债,2023-05-29,2023-05-26,147.0,104.98602050326188,4.0,79.17214106670001,76.533274888311,A+,机械设备,制造,3-10,50-300,A+/A,137.16181677161003,137.16181677161003,0.0,False,False,129.06167653100812,145.26195701221195,False,6.0,411.0,6.585870642607722,2023.0,100-110,7.0,0.6946641663862169,0.4801130656511153,1.0,耐普转债、智能转债、浙矿转债、泰福转债、金轮转债、万讯转债、深科转债,-1.0885582996169505,-1.1040383113515624,-1.9645070418819053,1.4846224133840735,0.1428571428571428,-3.511777301927199,7.902298850574718,137.16181677161003,-9.838183228389966,False,0.05,0.075,4.030624046484586,20.138183228389977,-0.7324472620141036,136.42936950959594,0.2905228310333899,0.0,137.16181677161003,False,141.71329871546683,0.1732650119114709,139.7787486893168,136.42936950959594,0.0005588595,343191400.0,,1.3862943611198906,7.489612458082363,-1.5626619108012605,False
118035.SH,国力转债,2023-07-06,2023-07-05,132.691,92.12698412698413,4.8,55.364356,46.655152942824,A+,电子,科技,3-10,50-300,A+/A,128.21098098737625,128.21098098737625,0.0,False,False,120.11084074677431,136.31112122797816,True,6.0,404.0,8.156532463764218,2023.0,90-100,7.0,0.616685106233831,0.3058456261611928,1.0,超声转债、瀛通转债、明电转债、利德转债、华正转债、世运转债、艾华转债,-1.0870483361416352,0.9031846176121624,-1.878646649446999,1.7663298697611074,0.1428571428571428,-5.549227013832391,-7.7851922465840495,128.21098098737625,-4.480019012623757,False,0.05,0.075,4.3328310626170765,29.08901901262377,1.015018918740842,129.2259999061171,0.0453331801586383,0.0,128.21098098737625,False,130.72097016008203,0.0811785787596772,129.98203490309476,129.2259999061171,0.0011172963,371536000.0,,1.5686159179138452,6.796843529971106,-2.4264403809243626,False
123198.SZ,金埔转债,2023-07-07,2023-07-06,128.0,99.26289926289924,5.2,19.19808,27.742371324806,A+,建筑装饰,周期,3-10,0-50,A+/A,128.90689572237656,128.90689572237656,0.0,False,False,121.40465852571708,136.40913291903604,True,6.0,403.0,7.014672320708303,2023.0,90-100,7.0,0.7003756530026379,0.5470116034938057,1.0,文科转债、设研转债、精装转债、铁汉转债、汇通转债、交建转债、建工转债,-0.9199714928169604,-0.0910770596232133,-1.0254640593449986,0.0435778849262824,0.0,2.7118644067796405,-3.11750599520384,128.90689572237656,0.9068957223765608,False,0.05,0.075,4.507280437776446,28.39310427762345,1.7256457208605314,130.6325414432371,0.0395538221355392,0.0,128.90689572237656,False,131.0539524559983,0.0252685585371988,129.4449853354955,130.6325414432371,0.0020648793,341498200.0,,1.6486586255873816,6.182683504640626,-3.6526011110828933,False
123199.SZ,山河转债,2023-07-07,2023-07-06,135.0,87.94520547945206,3.2,37.6308767055,25.150494938137,A+,医药生物,消费,3-10,0-50,A+/A,125.43965771738874,125.43965771738874,0.0,False,False,117.93742052072923,132.94189491404822,False,6.0,403.0,7.014672320708303,2023.0,80-90,7.0,0.6707275118082217,0.4880908592919981,1.0,漱玉转债、宝莱转债、寿22转债、新天转债、柳药转债、奇正转债、花园转债,0.8610622481977397,-0.9547541248565066,2.001690933553,-2.415207675707776,0.4285714285714285,-7.49279538904899,-11.325966850828728,125.43965771738874,-9.56034228261126,False,0.05,0.075,4.202906068486735,31.86034228261127,1.9022614279910963,127.34191914537983,0.0323181806174689,0.0,125.43965771738874,False,127.00894151094585,0.0239461735253582,126.01185768104628,127.34191914537983,0.0009017926,232702300.0,,1.1631508098056809,7.011125997821559,-3.707709193172518,False
127086.SZ,恒邦转债,2023-07-07,2023-07-06,125.4,95.46247818499126,31.6,125.59277536,26.594790991796,AA+,有色金属,周期,20-50,50-300,AAA/AA+,124.79834320632396,124.79834320632396,0.0,False,False,116.69820296572205,132.89848344692587,True,6.0,403.0,7.014672320708303,2023.0,90-100,7.0,0.5709153784481595,0.313399215625238,1.0,中金转债、中矿转债、国城转债、新星转债、豪美转债、正海转债、翔鹭转债,-0.5468447524339799,-0.0722344068667156,-4.712175905919001,3.4891039257336054,0.0,1.7674418604651132,-2.3214285714285743,124.79834320632396,-0.6016567936760424,False,0.05,0.075,4.455345935547205,32.50165679367605,1.828278808366508,126.62662201469048,5.8245959939239625e-06,0.0,124.79834320632396,False,125.23520595713649,0.0247344944750232,125.40127724411818,126.62662201469048,0.0114181685,2050934800.0,,3.4531571205928664,4.472549464148363,-3.6745109404534593,False
111014.SH,李子转债,2023-07-13,2023-07-12,139.689,92.75808936825884,6.0,71.23413024,26.879996421505,AA,食品饮料,消费,3-10,50-300,AA/AA-,126.09847021056876,126.09847021056876,0.0,False,False,117.99832996996685,134.19861045117068,False,6.0,404.0,6.444144911946852,2023.0,90-100,7.0,0.6695145782999052,0.5113895375475301,1.0,新乳转债、洽洽转债、龙大转债、伊力转债、百润转债、仙乐转债、立高转债,0.3958805369093268,2.1730992541181484,1.813334545076998,-1.8151380705148268,0.2857142857142857,-2.1138211382113803,-3.525641025641024,126.09847021056876,-13.59052978943123,False,0.05,0.075,4.066975255353073,31.201529789431248,0.9790043337489638,127.07747454431772,0.0135557825739648,0.0,126.09847021056876,False,127.52185760293445,0.0236814458075339,126.6526432131842,127.07747454431772,0.0008300372,523487000.0,,1.791759469228055,7.094040038900876,-3.7190970564392054,False
123200.SZ,海泰转债,2023-07-17,2023-07-14,157.3,104.75833645560137,3.965716,23.26272,69.501847384332,A,汽车,制造,3-10,0-50,A+/A,136.97611294125215,136.97611294125215,0.0,False,True,128.42561704379,145.5266088387143,False,6.0,402.0,8.213572889793662,2023.0,100-110,7.0,0.5315370337550841,-0.0333775926487266,1.0,亚太转债、冠盛转债、精锻转债、今飞转债、豪能转债、拓普转债、永安转债,1.1273941027019945,-0.4511565092612812,2.122036336344502,-2.105894780666806,0.5714285714285714,0.575539568345329,0.2150537634408644,136.97611294125215,-20.323887058747857,True,0.05,0.075,4.171202732451042,20.323887058747857,1.1654634231682774,138.14157636442044,0.3496512154507549,0.0,136.97611294125215,False,141.04769827707403,0.1375014535113136,139.07203594993535,138.14157636442044,0.0006827691,331947100.0,,1.377686418859854,7.2893538229010595,-1.8361989756314612,True
127087.SZ,星帅转2,2023-07-17,2023-07-14,131.0,101.27340823970036,4.629,41.4694250984,19.919127366687,A+,家用电器,消费,3-10,0-50,A+/A,131.34382456414158,131.34382456414158,0.0,False,False,122.01079778995846,140.6768513383247,True,6.0,402.0,8.213572889793662,2023.0,100-110,7.0,0.6907219373147598,0.5296565081529179,1.0,华翔转债、荣泰转债、火星转债、朗科转债、奥佳转债、小熊转债、奇精转债,0.5733236590853228,1.0511770387154749,1.1828076786714965,-1.8620837576350024,0.2857142857142857,0.4457652303120341,6.87747035573123,131.34382456414158,0.3438245641415847,False,0.1,0.1,4.983885305013027,25.956175435858427,0.1207684614295823,131.46459302557116,0.0709265679580753,0.0,131.34382456414158,False,134.31551400081517,0.0287698273292422,131.90389057820445,131.46459302557116,0.0011259282,357017700.0,,1.5323408620491334,6.7891475168394875,-3.5192363114536973,False
123201.SZ,纽泰转债,2023-07-18,2023-07-17,157.3,114.92637215528782,3.5,27.472,81.031497317969,A,汽车,制造,3-10,0-50,A+/A,145.7260700676382,145.7260700676382,0.0,False,True,136.3930432934551,155.05909684182132,False,6.0,407.0,7.701627980285147,2023.0,110-120,7.0,0.5774726405026521,0.2881150582081032,1.0,远东转债、永安转债、联诚转债、冠盛转债、德尔转债、豪能转债、亚太转债,0.3128731421518329,0.3795625073666477,0.7839007190025029,-1.724137931034475,0.4285714285714285,-14.21433924556582,14.96484767325077,145.7260700676382,-11.573929932361809,True,0.1,0.1,4.898935719231249,11.573929932361809,-3.000895128587411,142.7251749390508,0.8243962874235987,11.573929932361809,157.3,True,149.9276721924503,0.3071255204557106,148.39205700828413,157.3,0.0008407352,270462100.0,,1.252762968495368,7.081233810829195,-0.8135923311404599,True
123203.SZ,明电转02,2023-07-19,2023-07-18,157.3,104.0,4.485,45.8312759684,33.612606550369,AA-,电子,科技,3-10,0-50,AA/AA-,133.63496360089945,133.63496360089945,0.0,False,True,124.04726900119816,143.22265820060073,False,6.0,408.0,7.726417838848835,2023.0,100-110,7.0,0.8666666024264765,0.8274855324154956,1.0,明电转债、艾华转债、景23转债、兴森转债、海能转债、洁美转债、超声转债,-0.0074179769968022,-0.1406249123708929,-1.162953138104502,1.7048663276088172,0.1428571428571428,3.091397849462352,-0.9043927648578864,133.63496360089945,-23.66503639910056,True,0.15,0.1,5.40279040632079,23.66503639910056,1.4909489446313855,135.12591254553084,0.1903035395480345,0.0,133.63496360089945,False,138.03971413322762,0.0304708050052155,134.1757831330682,135.12591254553084,0.0010374858,345478300.0,,1.5007384955107594,6.8709549927000735,-3.4600415754357314,True
127088.SZ,赫达转债,2023-07-19,2023-07-18,135.1,107.58620689655172,6.0,64.103652288,20.34561978609,AA-,基础化工,周期,3-10,50-300,AA/AA-,134.6432981838136,134.6432981838136,0.0,False,False,124.91797844368656,144.36861792394066,True,6.0,408.0,7.726417838848835,2023.0,100-110,7.0,0.7569374057597394,0.6234011023853041,1.0,优彩转债、建龙转债、百川转2、蒙泰转债、彤程转债、富淼转债、双箭转债,0.0671747892265362,-0.5647465664154858,-0.044066435023506,0.2846604595588997,0.0,-0.4784688995215336,8.710801393728218,134.6432981838136,-0.4567018161863814,False,0.2,0.125,6.485817015419684,22.6567018161864,-0.359439389108354,134.28385879470525,0.1475174939908509,0.0,134.6432981838136,False,137.17119519851624,0.1164614302941739,136.62227210825986,134.28385879470525,0.0018983767,411269500.0,,1.791759469228055,6.266756126411509,-2.0263747986343246,False
118036.SH,力合转债,2023-07-20,2023-07-19,145.631,105.18501598903607,3.8,46.139691585,40.39001195264,AA-,电子,科技,3-10,0-50,AA/AA-,135.9764287800353,135.9764287800353,0.0,False,False,126.25110903990824,145.70174852016234,True,6.0,410.0,7.487697549843193,2023.0,100-110,7.0,0.786995784812485,0.6859579134827579,1.0,明电转债、富瀚转债、银微转债、长信转债、艾华转债、洁美转债、立昂转债,0.7934048067374686,0.5837228254069481,1.8212729365986524,0.2466730556866969,0.2857142857142857,3.762956286615582,2.219755826859049,135.9764287800353,-9.654571219964708,False,0.2,0.125,6.044842211375198,21.32357121996472,0.8229834136287704,136.79941219366407,0.4288393512601188,0.0,135.9764287800353,False,142.24281028346545,0.1812125110454166,138.87450219395447,136.79941219366407,0.001170883,274242000.0,,1.33500106673234,6.749997113961257,-1.5081541372074994,False
123202.SZ,祥源转债,2023-07-26,2023-07-25,135.117,100.45824847250508,4.6,21.3741470682,36.391978804738,A+,基础化工,周期,3-10,0-50,A+/A,131.50368877954398,131.50368877954398,0.0,False,False,121.77836903941692,141.22900851967103,True,6.0,407.0,7.002334976855275,2023.0,100-110,7.0,0.6215293133409066,0.3192546306746368,1.0,双箭转债、惠云转债、锦鸡转债、福新转债、新化转债、金禾转债、蒙泰转债,0.2384134316027078,-0.0530528050010784,0.4726551568040023,-0.6820516791863462,0.2857142857142857,-0.654582074521648,0.4071246819338459,131.50368877954398,-3.613311220456012,False,0.2,0.125,6.451246796788965,25.79631122045604,0.8486900320316614,132.35237881157565,0.2482121882382457,0.0,131.50368877954398,False,134.34861330265556,0.1036677380608686,133.50937270544813,132.35237881157565,0.0012347746,337574500.0,,1.5260563034950492,6.696866835680653,-2.1571202138422456,False
118037.SH,上声转债,2023-08-01,2023-07-31,157.3,98.43260188087774,5.2,75.36,54.983383566568,A+,汽车,制造,3-10,50-300,A+/A,134.76389330691518,134.76389330691518,0.0,False,True,125.03857356678812,144.48921304704223,False,6.0,416.0,9.36288320766984,2023.0,90-100,7.0,0.8150058926659354,0.7203799481715502,1.0,冠盛转债、正裕转债、明新转债、沿浦转债、爱迪转债、豪能转债、今飞转债,-0.4431956923862959,-2.4165052667937026,-0.773926615169005,2.051427610406509,0.0,0.3622416364798653,-1.46443514644351,134.76389330691518,-22.536106693084832,True,0.2,0.1,6.476160099343863,22.536106693084832,1.1167846123562408,135.88067791927142,0.3006702699209788,0.0,134.76389330691518,False,140.8543644578862,0.2204359022883625,138.4897185666329,135.88067791927142,0.0007374004,451936000.0,,1.6486586255873816,7.212379529717944,-1.2631279543237979,True
111015.SH,东亚转债,2023-08-02,2023-08-01,139.623,115.4308617234469,6.9,32.7168,32.239278743445,AA-,医药生物,消费,3-10,0-50,AA/AA-,141.4100146827522,141.4100146827522,0.0,False,False,131.38244604817615,151.43758331732826,True,6.0,417.0,8.419741185699499,2023.0,110-120,7.0,0.6895101881825515,0.512352800916028,1.0,九强转债、奇正转债、寿22转债、正川转债、亚药转债、敖东转债、乐普转2,-0.078722640853075,-1.322741257539108,0.1065481958082523,-0.6928808384182195,0.2857142857142857,2.8204212781149485,8.556351300414633,141.4100146827522,1.7870146827522149,False,0.25,0.125,7.490783799532927,15.889985317247806,0.2512148636955471,141.66122954644774,0.4958919623753473,0.0,141.4100146827522,False,146.22597279429817,0.1090056613897826,142.7090884519876,141.66122954644774,0.0013972534,560569000.0,,1.9315214116032138,6.573246826466201,-2.100938253241657,False
123204.SZ,金丹转债,2023-08-02,2023-08-01,129.989,100.33428844317096,7.0,37.9555203247,28.907711131635,AA-,基础化工,周期,3-10,0-50,AA/AA-,131.298192204334,131.298192204334,0.0,False,False,121.27062356975792,141.32576083891004,True,6.0,417.0,8.419741185699499,2023.0,100-110,7.0,0.6860298678235921,0.5505268418772813,1.0,利民转债、洋丰转债、天铁转债、赫达转债、永东转2、聚合转债、建龙转债,-0.400979370062071,-0.0923537725277865,-1.055858446134752,1.0615051264940667,0.1428571428571428,2.089407191448034,-0.1900237529691151,131.298192204334,1.309192204333982,False,0.25,0.125,7.406153708305195,26.001807795666025,1.1865287474659156,132.48472095179991,0.1506918651161299,0.0,131.298192204334,False,134.9957948244787,0.1011084285338692,133.26994364827863,132.48472095179991,0.0014873722,562152800.0,,1.9459101490553132,6.510744340201864,-2.1849689261985854,False
